property_id,source_attribution,suburb,state,zip_code,address,property_category,property_subtype,transaction_type,listing_price,monthly_rent,price_per_sqft,security_deposit,move_in_cost,total_sqft,living_sqft,lot_sqft,bedrooms,bathrooms,garage_spaces,year_built,property_status,days_on_market,nearby_amenities,lease_term,pet_policy,parking_availability,date_of_property_listed
P9041,PropertyHub,Woden,ACT,2606,90 Queen Blvd,Rental Property,House,for rent,1117770,2856.28,626.9,2856.28,5712.56,2895,1783,2895,3,3.4,2,1996,rented,147,hospital|parks,12 months,allowed,garage,11/20/2024
P9041,HomeFinder,Woden,ACT,2606,90 Queen Blvd,Rental Property,House,for rent,1117770,2769.53,626.9,2769.53,5539.06,2895,1783,2895,3,3.4,2,1996,rented,169,university|CBD,12 months,restricted,allocated bay,11/20/2024
P9041,InvestorNet,Woden,ACT,2606,90 Queen Blvd,Rental Property,House,for sale,1117770,2866.94,626.9,2866.94,5733.88,2895,1783,2895,3,3.4,2,1996,pending,11,train|tram|CBD|hospital|schools,,allowed,street parking,11/20/2024
P9042,PropertyHub,Bondi,NSW,2026,56 Bridge Dr,Condominium/Apartment,Condominium,for sale,666122,,869.61,0,0,909,766,766,3,3.2,0,1991,active,108,beach|tram|schools|shops|bus,,not allowed,allocated bay,1/21/2024
P9042,HomeFinder,Bondi,NSW,2026,56 Bridge Dr,Condominium/Apartment,Condominium,for sale,675565,,881.94,0,0,909,766,766,3,3.2,0,1991,available,106,tram|beach,,allowed,carport,1/21/2024
P9042,InvestorNet,Bondi,NSW,2026,56 Bridge Dr,Condominium/Apartment,Condominium,for sale,695022,,907.34,0,0,909,766,766,3,3.2,0,1991,available,2,tram|CBD,,allowed,carport,1/21/2024
P9043,PropertyHub,Carindale,QLD,4152,727 Bridge Blvd,Residential Single-Family,House,for rent,1145942,,688.67,0,0,2656,1664,2656,2,3.3,1,2014,active,9,schools|CBD,12 months,allowed,allocated bay,5/28/2024
P9043,HomeFinder,Carindale,QLD,4152,727 Bridge Blvd,Residential Single-Family,House,for rent,1145942,,688.67,0,0,2656,1664,2656,2,3.3,1,2014,sold,80,beach|schools|shops,12 months,not allowed,off-street,5/28/2024
P9043,InvestorNet,Carindale,QLD,4152,727 Bridge Blvd,Residential Single-Family,House,for rent,1145942,,688.67,0,0,2656,1664,2656,2,3.3,1,2014,available,174,train|tram|shops,12 months,not allowed,carport,5/28/2024
P9044,PropertyHub,Casuarina,NT,810,155 High Dr,Rental Property,House,for sale,794135,3154.11,391.78,3154.11,6308.22,3633,2027,3633,3,1.7,0,2004,available,100,CBD|bus|beach|train|shops,,restricted,garage,12/6/2024
P9044,HomeFinder,Casuarina,NT,810,155 High Dr,Rental Property,House,for rent,794135,3022.86,391.78,3022.86,6045.72,3633,2027,3633,3,1.7,0,2004,pending,151,parks|train,12 months,allowed,allocated bay,12/6/2024
P9044,InvestorNet,Casuarina,NT,810,155 High Dr,Rental Property,House,for rent,794135,3024.85,391.78,3024.85,6049.7,3633,2027,3633,3,1.7,0,2004,sold,137,university|CBD,12 months,restricted,street parking,12/6/2024
P9045,PropertyHub,Mount Lawley,WA,6050,791 Collins Rd,Multi-Family Investment,Multi-Family,for rent,978893,,564.85,0,0,1968,1733,1968,4,2.8,1,2002,rented,83,university|bus|CBD|tram|hospital,12 months,allowed,garage,1/29/2025
P9045,HomeFinder,Mount Lawley,WA,6050,791 Collins Rd,Multi-Family Investment,Multi-Family,for rent,938533,,541.57,0,0,1968,1733,1968,4,2.8,1,2002,sold,148,hospital|university|train|tram,12 months,restricted,garage,1/29/2025
P9045,InvestorNet,Mount Lawley,WA,6050,791 Collins Rd,Multi-Family Investment,Multi-Family,for rent,1008903,,582.17,0,0,1968,1733,1968,4,2.8,1,2002,active,96,tram|train|shops|parks|schools,12 months,restricted,off-street,1/29/2025
P9046,PropertyHub,Newtown,NSW,2042,261 Queen Ave,Residential Single-Family,House,for sale,1218558,,802.21,0,0,3510,1519,3510,5,1.5,1,1992,available,22,schools|CBD,,restricted,allocated bay,4/2/2025
P9046,HomeFinder,Newtown,NSW,2042,261 Queen Ave,Residential Single-Family,House,for rent,1218558,,802.21,0,0,3510,1519,3510,5,1.5,1,1992,available,17,tram|CBD|parks|train|beach,12 months,not allowed,carport,4/2/2025
P9046,InvestorNet,Newtown,NSW,2042,261 Queen Ave,Residential Single-Family,House,for sale,1218558,,802.21,0,0,3510,1519,3510,5,1.5,1,1992,rented,101,beach|train|shops,,not allowed,carport,4/2/2025
P9047,PropertyHub,Fremantle,WA,6160,962 Church Ln,Residential Single-Family,House,for rent,994217,,612.2,0,0,1907,1624,1745,1,3.1,0,1981,rented,152,tram|beach|shops|train|hospital,12 months,allowed,street parking,5/10/2025
P9047,HomeFinder,Fremantle,WA,6160,962 Church Ln,Residential Single-Family,House,for rent,994217,,612.2,0,0,1907,1624,1745,1,3.1,0,1981,available,98,beach|bus|train,12 months,restricted,garage,5/10/2025
P9047,InvestorNet,Fremantle,WA,6160,962 Church Ln,Residential Single-Family,House,for sale,1019565,,627.81,0,0,1907,1624,1745,1,3.1,0,1981,active,41,tram|shops|train,,allowed,street parking,5/10/2025
P9048,PropertyHub,Nightcliff,NT,810,463 Hunter Rd,Condominium/Apartment,Apartment,for sale,415914,,455.55,0,0,999,913,913,3,3.1,1,1972,sold,108,bus|train|schools|university|parks,,restricted,off-street,5/26/2024
P9048,HomeFinder,Nightcliff,NT,810,463 Hunter Rd,Condominium/Apartment,Apartment,for sale,415914,,455.55,0,0,999,913,913,3,3.1,1,1972,sold,126,shops|beach,,allowed,street parking,5/26/2024
P9048,InvestorNet,Nightcliff,NT,810,463 Hunter Rd,Condominium/Apartment,Apartment,for sale,402615,,440.98,0,0,999,913,913,3,3.1,1,1972,rented,15,university|beach|parks,,restricted,garage,5/26/2024
P9049,PropertyHub,Cottesloe,WA,6011,350 Market Rd,Rental Property,House,for rent,1014198,3201.28,620.3,3201.28,6402.56,2122,1635,2122,4,1.7,0,1968,pending,93,schools|hospital|bus|train|parks,12 months,allowed,carport,5/27/2024
P9049,HomeFinder,Cottesloe,WA,6011,350 Market Rd,Rental Property,House,for sale,1014198,3367.89,620.3,3367.89,6735.78,2122,1635,2122,4,1.7,0,1968,pending,51,tram|beach,,allowed,off-street,5/27/2024
P9049,InvestorNet,Cottesloe,WA,6011,350 Market Rd,Rental Property,House,for sale,1014198,3241.7,620.3,3241.7,6483.4,2122,1635,2122,4,1.7,0,1968,rented,79,schools|tram|hospital,,not allowed,garage,5/27/2024
P9050,PropertyHub,Belconnen,ACT,2617,893 Oxford Rd,Commercial Property,Office,for sale,727296,,219.2,0,0,3318,3318,3318,0,1,0,2020,rented,94,train|shops,,not allowed,allocated bay,4/2/2024
P9050,HomeFinder,Belconnen,ACT,2617,893 Oxford Rd,Commercial Property,Office,for sale,727296,,219.2,0,0,3318,3318,3318,0,1,0,2020,active,92,university|tram|CBD|train|shops,,restricted,carport,4/2/2024
P9050,InvestorNet,Belconnen,ACT,2617,893 Oxford Rd,Commercial Property,Office,for sale,725595,,218.68,0,0,3318,3318,3318,0,1,0,2020,available,148,parks|tram,,restricted,street parking,4/2/2024
P9051,PropertyHub,Strathfield,NSW,2135,949 Church Ave,Condominium/Apartment,Condominium,for rent,695834,,1477.35,0,0,533,471,471,1,1.6,0,1975,rented,62,tram|shops|CBD|university|beach,12 months,restricted,garage,9/13/2024
P9051,HomeFinder,Strathfield,NSW,2135,949 Church Ave,Condominium/Apartment,Condominium,for sale,727519,,1544.63,0,0,533,471,471,1,1.6,0,1975,available,127,tram|CBD|university|bus,,not allowed,carport,9/13/2024
P9051,InvestorNet,Strathfield,NSW,2135,949 Church Ave,Condominium/Apartment,Condominium,for sale,662396,,1406.36,0,0,533,471,471,1,1.6,0,1975,pending,38,hospital|train|schools|shops|bus,,not allowed,street parking,9/13/2024
P9052,PropertyHub,Glebe,NSW,2037,530 George Ln,Residential Single-Family,House,for rent,1896631,,1029.1,0,0,2663,1843,2663,3,2.8,2,2016,pending,109,shops|tram,12 months,allowed,allocated bay,11/24/2024
P9052,HomeFinder,Glebe,NSW,2037,530 George Ln,Residential Single-Family,House,for sale,1896631,,1029.1,0,0,2663,1843,2663,3,2.8,2,2016,sold,111,university|schools|bus,,restricted,carport,11/24/2024
P9052,InvestorNet,Glebe,NSW,2037,530 George Ln,Residential Single-Family,House,for rent,1896631,,1029.1,0,0,2663,1843,2663,3,2.8,2,2016,available,163,schools|CBD,12 months,restricted,allocated bay,11/24/2024
P9053,PropertyHub,Mawson Lakes,SA,5095,983 Market Ave,Residential Single-Family,House,for rent,800565,,337.51,0,0,2628,2372,2628,5,1,0,1967,rented,137,beach|tram|train,12 months,restricted,off-street,11/8/2024
P9053,HomeFinder,Mawson Lakes,SA,5095,983 Market Ave,Residential Single-Family,House,for rent,800565,,337.51,0,0,2628,2372,2628,5,1,0,1967,sold,63,university|parks,12 months,not allowed,street parking,11/8/2024
P9053,InvestorNet,Mawson Lakes,SA,5095,983 Market Ave,Residential Single-Family,House,for sale,765367,,322.67,0,0,2628,2372,2628,5,1,0,1967,available,52,beach|university|parks|CBD,,restricted,street parking,11/8/2024
P9054,PropertyHub,Glenelg,SA,5045,334 Bridge Ave,Multi-Family Investment,Multi-Family,for sale,677114,,379.76,0,0,2169,1783,2169,5,2,2,1990,sold,15,train|university,,not allowed,garage,12/27/2024
P9054,HomeFinder,Glenelg,SA,5045,334 Bridge Ave,Multi-Family Investment,Multi-Family,for rent,677114,,379.76,0,0,2169,1783,2169,5,2,2,1990,available,169,university|hospital,12 months,restricted,street parking,12/27/2024
P9054,InvestorNet,Glenelg,SA,5045,334 Bridge Ave,Multi-Family Investment,Multi-Family,for sale,665194,,373.08,0,0,2169,1783,2169,5,2,2,1990,rented,58,hospital|shops|university,,not allowed,carport,12/27/2024
P9055,PropertyHub,Scarborough,WA,6019,721 George Blvd,Commercial Property,Office,for sale,689012,,244.33,0,0,2820,2820,2820,0,1,0,1971,active,2,university|tram|beach|bus|parks,,restricted,carport,5/1/2025
P9055,HomeFinder,Scarborough,WA,6019,721 George Blvd,Commercial Property,Office,for sale,689012,,244.33,0,0,2820,2820,2820,0,1,0,1971,sold,160,hospital|beach,,restricted,street parking,5/1/2025
P9055,InvestorNet,Scarborough,WA,6019,721 George Blvd,Commercial Property,Office,for sale,698116,,247.56,0,0,2820,2820,2820,0,1,0,1971,sold,75,hospital|university|CBD|shops,,allowed,off-street,5/1/2025
P9056,PropertyHub,New Town,TAS,7008,623 Bay Ave,Rental Property,Apartment,for sale,573185,2354.97,757.18,2354.97,4709.94,804,757,757,5,1.8,0,1992,active,13,CBD|beach|parks|university,,not allowed,off-street,3/31/2024
P9056,HomeFinder,New Town,TAS,7008,623 Bay Ave,Rental Property,Apartment,for rent,573185,2306.59,757.18,2306.59,4613.18,804,757,757,5,1.8,0,1992,rented,133,hospital|beach|shops|schools|parks,12 months,restricted,off-street,3/31/2024
P9056,InvestorNet,New Town,TAS,7008,623 Bay Ave,Rental Property,Apartment,for sale,573185,2351.64,757.18,2351.64,4703.28,804,757,757,5,1.8,0,1992,rented,59,hospital|shops,,restricted,allocated bay,3/31/2024
P9057,PropertyHub,Indooroopilly,QLD,4068,114 High Ln,Rental Property,House,for rent,811936,2684.63,387.37,2684.63,5369.26,3898,2096,3898,3,2.7,2,2017,pending,135,university|bus|CBD|beach,12 months,allowed,carport,1/10/2025
P9057,HomeFinder,Indooroopilly,QLD,4068,114 High Ln,Rental Property,House,for sale,811936,2654.53,387.37,2654.53,5309.06,3898,2096,3898,3,2.7,2,2017,sold,146,hospital|schools,,restricted,garage,1/10/2025
P9057,InvestorNet,Indooroopilly,QLD,4068,114 High Ln,Rental Property,House,for sale,811936,2667.26,387.37,2667.26,5334.52,3898,2096,3898,3,2.7,2,2017,sold,102,CBD|schools,,allowed,garage,1/10/2025
P9058,PropertyHub,Carindale,QLD,4152,161 Market Ct,Commercial Property,Office,for sale,738558,,220.53,0,0,3349,3349,3349,0,1,0,2022,active,8,tram|train,,restricted,allocated bay,5/27/2024
P9058,HomeFinder,Carindale,QLD,4152,161 Market Ct,Commercial Property,Office,for sale,731992,,218.57,0,0,3349,3349,3349,0,1,0,2022,available,157,schools|CBD|shops|tram|beach,,restricted,carport,5/27/2024
P9058,InvestorNet,Carindale,QLD,4152,161 Market Ct,Commercial Property,Office,for sale,710604,,212.18,0,0,3349,3349,3349,0,1,0,2022,sold,44,parks|tram,,allowed,allocated bay,5/27/2024
P9059,PropertyHub,Braddon,ACT,2612,954 Elizabeth Ave,Rental Property,Apartment,for rent,673295,2217.78,618.84,2217.78,4435.56,1186,1088,1088,1,1.1,1,2002,sold,108,beach|tram|bus|shops,12 months,not allowed,street parking,2/25/2024
P9059,HomeFinder,Braddon,ACT,2612,954 Elizabeth Ave,Rental Property,Apartment,for sale,656417,2194.33,603.32,2194.33,4388.66,1186,1088,1088,1,1.1,1,2002,available,80,beach|schools|bus|university|tram,,restricted,carport,2/25/2024
P9059,InvestorNet,Braddon,ACT,2612,954 Elizabeth Ave,Rental Property,Apartment,for sale,642591,2150.22,590.62,2150.22,4300.44,1186,1088,1088,1,1.1,1,2002,sold,102,tram|shops|hospital|train,,not allowed,street parking,2/25/2024
P9060,PropertyHub,Clayton,VIC,3168,95 Church Ave,Rental Property,House,for sale,951336,2746.36,523,2746.36,5492.72,2822,1819,2822,2,2.2,1,1980,rented,114,bus|train|shops|university|tram,,restricted,street parking,1/26/2024
P9060,HomeFinder,Clayton,VIC,3168,95 Church Ave,Rental Property,House,for sale,951336,2713.13,523,2713.13,5426.26,2822,1819,2822,2,2.2,1,1980,sold,122,bus|beach|train,,not allowed,off-street,1/26/2024
P9060,InvestorNet,Clayton,VIC,3168,95 Church Ave,Rental Property,House,for rent,970921,2756.79,533.77,2756.79,5513.58,2822,1819,2822,2,2.2,1,1980,rented,64,CBD|university|bus|tram|schools,12 months,allowed,allocated bay,1/26/2024
P9061,PropertyHub,Mawson Lakes,SA,5095,936 Williams Ct,Rental Property,House,for sale,751087,2825.67,648.61,2825.67,5651.34,1752,1158,1752,1,2,0,2009,active,80,bus|parks,,not allowed,carport,11/24/2024
P9061,HomeFinder,Mawson Lakes,SA,5095,936 Williams Ct,Rental Property,House,for rent,751087,2765.65,648.61,2765.65,5531.3,1752,1158,1752,1,2,0,2009,available,119,parks|train|schools,12 months,not allowed,off-street,11/24/2024
P9061,InvestorNet,Mawson Lakes,SA,5095,936 Williams Ct,Rental Property,House,for rent,718646,2832.5,620.59,2832.5,5665,1752,1158,1752,1,2,0,2009,available,7,bus|hospital|shops|beach|schools,12 months,restricted,carport,11/24/2024
P9062,PropertyHub,Brunswick,VIC,3056,965 Elizabeth Dr,Multi-Family Investment,Multi-Family,for sale,886212,,346.31,0,0,2973,2559,2973,5,1.4,0,2013,rented,128,hospital|shops|schools|beach,,allowed,off-street,1/24/2025
P9062,HomeFinder,Brunswick,VIC,3056,965 Elizabeth Dr,Multi-Family Investment,Multi-Family,for sale,886212,,346.31,0,0,2973,2559,2973,5,1.4,0,2013,pending,175,schools|shops,,restricted,carport,1/24/2025
P9062,InvestorNet,Brunswick,VIC,3056,965 Elizabeth Dr,Multi-Family Investment,Multi-Family,for sale,886212,,346.31,0,0,2973,2559,2973,5,1.4,0,2013,available,178,CBD|bus|parks|beach|schools,,restricted,off-street,1/24/2025
P9063,PropertyHub,Battery Point,TAS,7004,268 Elizabeth Dr,Rental Property,Apartment,for sale,670591,2144.27,691.33,2144.27,4288.54,983,970,970,2,2.1,2,2019,rented,67,schools|train|shops,,restricted,off-street,7/12/2024
P9063,HomeFinder,Battery Point,TAS,7004,268 Elizabeth Dr,Rental Property,Apartment,for rent,670591,2034.54,691.33,2034.54,4069.08,983,970,970,2,2.1,2,2019,pending,35,beach|bus|university|schools|parks,12 months,allowed,street parking,7/12/2024
P9063,InvestorNet,Battery Point,TAS,7004,268 Elizabeth Dr,Rental Property,Apartment,for rent,691093,2140.07,712.47,2140.07,4280.14,983,970,970,2,2.1,2,2019,sold,35,CBD|bus|shops,12 months,not allowed,garage,7/12/2024
P9064,PropertyHub,Parap,NT,820,312 Church St,Condominium/Apartment,Condominium,for rent,349693,,328.97,0,0,1181,1063,1063,4,3.1,0,2009,available,29,shops|beach|university,12 months,restricted,allocated bay,1/4/2025
P9064,HomeFinder,Parap,NT,820,312 Church St,Condominium/Apartment,Condominium,for rent,333726,,313.95,0,0,1181,1063,1063,4,3.1,0,2009,pending,143,schools|CBD,12 months,restricted,street parking,1/4/2025
P9064,InvestorNet,Parap,NT,820,312 Church St,Condominium/Apartment,Condominium,for sale,363534,,341.99,0,0,1181,1063,1063,4,3.1,0,2009,sold,145,tram|beach|hospital|bus,,not allowed,carport,1/4/2025
P9065,PropertyHub,Kingston,ACT,2604,26 Bourke Ct,Commercial Property,Retail,for sale,531121,,495.45,0,0,1072,1072,1072,0,1,0,2006,sold,95,university|train|tram,,not allowed,off-street,9/14/2024
P9065,HomeFinder,Kingston,ACT,2604,26 Bourke Ct,Commercial Property,Retail,for sale,508715,,474.55,0,0,1072,1072,1072,0,1,0,2006,rented,84,train|shops|university|tram|CBD,,not allowed,carport,9/14/2024
P9065,InvestorNet,Kingston,ACT,2604,26 Bourke Ct,Commercial Property,Retail,for sale,544263,,507.71,0,0,1072,1072,1072,0,1,0,2006,sold,65,schools|CBD|tram,,not allowed,allocated bay,9/14/2024
P9066,PropertyHub,Nightcliff,NT,810,92 Queen Ct,Multi-Family Investment,Multi-Family,for rent,527043,,249.55,0,0,4158,2112,4158,3,2.5,2,1970,pending,56,schools|CBD|hospital|tram,12 months,allowed,off-street,8/20/2024
P9066,HomeFinder,Nightcliff,NT,810,92 Queen Ct,Multi-Family Investment,Multi-Family,for sale,527043,,249.55,0,0,4158,2112,4158,3,2.5,2,1970,rented,108,tram|beach|schools|shops,,not allowed,carport,8/20/2024
P9066,InvestorNet,Nightcliff,NT,810,92 Queen Ct,Multi-Family Investment,Multi-Family,for sale,551804,,261.27,0,0,4158,2112,4158,3,2.5,2,1970,available,76,beach|shops,,allowed,allocated bay,8/20/2024
P9067,PropertyHub,Sandy Bay,TAS,7005,985 Collins Ct,Commercial Property,Retail,for sale,532571,,189.12,0,0,2816,2816,2816,0,1,0,1994,active,174,CBD|parks|hospital|train,,not allowed,street parking,7/1/2025
P9067,HomeFinder,Sandy Bay,TAS,7005,985 Collins Ct,Commercial Property,Retail,for sale,532571,,189.12,0,0,2816,2816,2816,0,1,0,1994,pending,77,university|schools|bus|tram,,not allowed,street parking,7/1/2025
P9067,InvestorNet,Sandy Bay,TAS,7005,985 Collins Ct,Commercial Property,Retail,for sale,532571,,189.12,0,0,2816,2816,2816,0,1,0,1994,active,38,university|hospital|shops|parks,,not allowed,carport,7/1/2025
P9068,PropertyHub,New Town,TAS,7008,260 Lygon Rd,Commercial Property,Office,for sale,464114,,397.7,0,0,1167,1167,1167,0,1,0,1979,sold,126,university|beach|bus,,not allowed,allocated bay,7/26/2024
P9068,HomeFinder,New Town,TAS,7008,260 Lygon Rd,Commercial Property,Office,for sale,446119,,382.28,0,0,1167,1167,1167,0,1,0,1979,active,132,hospital|tram,,allowed,street parking,7/26/2024
P9068,InvestorNet,New Town,TAS,7008,260 Lygon Rd,Commercial Property,Office,for sale,480923,,412.1,0,0,1167,1167,1167,0,1,0,1979,rented,141,university|tram,,not allowed,street parking,7/26/2024
P9069,PropertyHub,Fannie Bay,NT,820,719 Church Blvd,Condominium/Apartment,Condominium,for sale,444834,,688.6,0,0,790,646,646,4,2.9,0,1988,pending,110,CBD|bus,,allowed,allocated bay,2/28/2024
P9069,HomeFinder,Fannie Bay,NT,820,719 Church Blvd,Condominium/Apartment,Condominium,for rent,424693,,657.42,0,0,790,646,646,4,2.9,0,1988,pending,94,schools|parks|tram|beach,12 months,not allowed,off-street,2/28/2024
P9069,InvestorNet,Fannie Bay,NT,820,719 Church Blvd,Condominium/Apartment,Condominium,for rent,424449,,657.04,0,0,790,646,646,4,2.9,0,1988,available,12,tram|shops|university|hospital,12 months,allowed,allocated bay,2/28/2024
P9070,PropertyHub,Chatswood,NSW,2067,22 Bridge St,Commercial Property,Office,for sale,952539,,442.84,0,0,2151,2151,2151,0,1,0,1977,sold,48,university|parks|hospital,,not allowed,carport,1/22/2024
P9070,HomeFinder,Chatswood,NSW,2067,22 Bridge St,Commercial Property,Office,for sale,952539,,442.84,0,0,2151,2151,2151,0,1,0,1977,sold,138,beach|schools|university|train,,restricted,carport,1/22/2024
P9070,InvestorNet,Chatswood,NSW,2067,22 Bridge St,Commercial Property,Office,for sale,952539,,442.84,0,0,2151,2151,2151,0,1,0,1977,rented,124,schools|tram,,not allowed,carport,1/22/2024
P9071,PropertyHub,Casuarina,NT,810,640 Queen Rd,Condominium/Apartment,Condominium,for rent,307977,,265.73,0,0,1273,1159,1159,4,1.6,2,1998,available,85,hospital|shops|university|schools|train,12 months,restricted,allocated bay,12/3/2024
P9071,HomeFinder,Casuarina,NT,810,640 Queen Rd,Condominium/Apartment,Condominium,for rent,302164,,260.71,0,0,1273,1159,1159,4,1.6,2,1998,pending,6,beach|schools|train,12 months,restricted,carport,12/3/2024
P9071,InvestorNet,Casuarina,NT,810,640 Queen Rd,Condominium/Apartment,Condominium,for rent,296610,,255.92,0,0,1273,1159,1159,4,1.6,2,1998,sold,17,shops|university|train|CBD,12 months,not allowed,garage,12/3/2024
P9072,PropertyHub,Glen Waverley,VIC,3150,758 Williams Dr,Multi-Family Investment,Multi-Family,for sale,1128828,,572.43,0,0,4571,1972,4571,3,3,0,2020,sold,141,shops|schools|CBD|beach|train,,not allowed,street parking,5/24/2024
P9072,HomeFinder,Glen Waverley,VIC,3150,758 Williams Dr,Multi-Family Investment,Multi-Family,for rent,1106703,,561.21,0,0,4571,1972,4571,3,3,0,2020,pending,61,train|CBD|bus|schools,12 months,restricted,street parking,5/24/2024
